Date,Close
2015-05-21,101.25689251117184
2015-05-22,103.02422539734997
2015-05-23,102.780595288539
2015-05-24,103.24770744211574
2015-05-25,103.45692376292416
2015-05-26,97.94217029955688
2015-05-27,99.7189800222938
2015-05-28,103.23516143963509
2015-05-29,98.7612936736468
2015-05-30,106.32075043962968
2015-05-31,100.50281982422884
2015-06-01,103.87991587439676
2015-06-02,103.57915412855927
2015-06-03,103.86454798782376
2015-06-04,103.26740694058856
2015-06-05,100.21320344237166
2015-06-06,101.92121697294937
2015-06-07,104.03113363164591
2015-06-08,102.47425722308112
2015-06-09,104.00141960009965
2015-06-10,103.3997546867339
2015-06-11,103.03267677319134
2015-06-12,101.1238506588717
2015-06-13,102.79530205857795
2015-06-14,104.71676590271713
2015-06-15,104.57679390876966
2015-06-16,102.84329476793413
2015-06-17,103.52784148789586
2015-06-18,99.5510190525575
2015-06-19,105.55613934198915
2015-06-20,106.1953981173755
2015-06-21,104.08195592525657
2015-06-22,103.34280430344707
2015-06-23,105.98556519990844
2015-06-24,105.85823393742385
2015-06-25,103.80211873455413
2015-06-26,107.18988154831963
2015-06-27,100.87527552070284
2015-06-28,103.01486617418581
2015-06-29,103.14452065493404
2015-06-30,103.79685920143142
2015-07-01,105.15312606772216
2015-07-02,105.33403072472456
2015-07-03,101.93014159975483
2015-07-04,107.99920852536931
2015-07-05,108.44069447065213
2015-07-06,107.1032238401168
2015-07-07,108.61910024397372
2015-07-08,106.96559320194159
2015-07-09,106.88754192461424
2015-07-10,103.02112065001565
2015-07-11,110.33059728737956
2015-07-12,109.73354259022956
2015-07-13,106.46644632734976
2015-07-14,107.95547230906
2015-07-15,112.89052183457711
2015-07-16,111.15585101164633
2015-07-17,107.51735154788615
2015-07-18,109.22505183149974
2015-07-19,107.12780260143037
2015-07-20,109.20249356797335
2015-07-21,109.74012972162997
2015-07-22,107.82696721255942
2015-07-23,113.6854954550759
2015-07-24,109.86135878960062
2015-07-25,109.86056444766693
2015-07-26,112.18710426317257
2015-07-27,114.48607146513372
2015-07-28,113.50680168714997
2015-07-29,112.98227629324732
2015-07-30,112.0170575209342
2015-07-31,107.7847000338683
2015-08-01,110.1414985544759
2015-08-02,113.35834016139317
2015-08-03,116.552665174569
2015-08-04,113.63421829889329
2015-08-05,112.5086392423156
2015-08-06,115.77477928060264
2015-08-07,109.97726037988163
2015-08-08,114.10598151067151
2015-08-09,116.87212159641241
2015-08-10,113.57529027207815
2015-08-11,114.41792943946487
2015-08-12,116.7733678480408
2015-08-13,113.95096101397769
2015-08-14,115.16476597169164
2015-08-15,112.12670178337196
2015-08-16,115.58356028874667
2015-08-17,115.16474104503658
2015-08-18,117.6531040402427
2015-08-19,114.8889775011379
2015-08-20,114.46328636307098
2015-08-21,117.0376792540313
2015-08-22,117.14014187333815
2015-08-23,115.52343401857709
2015-08-24,116.4447628345993
2015-08-25,114.913654816344
2015-08-26,116.03021513356435
2015-08-27,118.38946078534926
2015-08-28,115.9925391179788
2015-08-29,115.94764674031681
2015-08-30,117.88292527906526
2015-08-31,113.74118069156887
2015-09-01,119.95511900124791
2015-09-02,114.90853815925227
2015-09-03,116.89252393376191
2015-09-04,119.64006910190618
2015-09-05,116.52821211552734
2015-09-06,115.8925562668224
2015-09-07,116.74830491081407
2015-09-08,114.39221564352815
2015-09-09,119.17688148452223
2015-09-10,117.56318332755258
2015-09-11,117.6406712592551
2015-09-12,113.18127776375431
2015-09-13,120.7750290814264
2015-09-14,120.64077644671656
2015-09-15,120.57410879495929
2015-09-16,119.30648878896255
2015-09-17,119.95748256466781
2015-09-18,114.59408792849838
2015-09-19,116.71038256001158
2015-09-20,114.35312743812432
2015-09-21,118.03337968277523
2015-09-22,121.56938900453825
2015-09-23,118.90658512529188
2015-09-24,116.21441618909293
2015-09-25,114.88323009892747
2015-09-26,121.25364484174371
2015-09-27,113.18348137444288
2015-09-28,118.88397282951036
2015-09-29,115.95449721296671
2015-09-30,113.79861717464222
2015-10-01,116.5226394917355
2015-10-02,117.59191160911323
2015-10-03,117.49098776561105
2015-10-04,119.5308815385887
2015-10-05,114.48456388839782
2015-10-06,119.0184473751613
2015-10-07,119.22438021975293
2015-10-08,112.9111803981379
2015-10-09,118.42217716052313
2015-10-10,114.62821147544871
2015-10-11,117.28206955519624
2015-10-12,115.71576422624705
2015-10-13,115.78902035354673
2015-10-14,118.33162764775865
2015-10-15,116.51451304002754
2015-10-16,117.25201706761709
2015-10-17,117.26806490570421
2015-10-18,115.88777704941919
2015-10-19,114.90647162141887
2015-10-20,118.86090089846716
2015-10-21,117.10095200517969
2015-10-22,114.6457451217702
2015-10-23,119.6072063111542
2015-10-24,114.82798839296511
2015-10-25,112.63630466194209
2015-10-26,112.1743426172943
2015-10-27,116.7589327863506
2015-10-28,115.54645938289688
2015-10-29,114.88689319284069
2015-10-30,112.88713323194996
2015-10-31,114.04240845531037
2015-11-01,116.98754482974037
2015-11-02,110.05076270252965
2015-11-03,113.76545195438223
2015-11-04,119.47171456703998
2015-11-05,111.19342952008424
2015-11-06,113.77982261376424
2015-11-07,113.19776361762581
2015-11-08,115.0377231788385
2015-11-09,115.07912061895861
2015-11-10,112.20097525498404
2015-11-11,110.11399596615273
2015-11-12,112.44305791912248
2015-11-13,116.44054286687792
2015-11-14,113.95889491484839
2015-11-15,111.31814897616754
2015-11-16,114.1751140539228
2015-11-17,112.29713754134522
2015-11-18,112.0178606764574
2015-11-19,113.17620972831041
2015-11-20,114.85406535383929
2015-11-21,113.22021717341828
2015-11-22,111.43002656694118
2015-11-23,113.95793624717075
2015-11-24,113.32884234196187
2015-11-25,109.52401242105947
2015-11-26,112.51246823679314
2015-11-27,113.04742131192948
2015-11-28,112.2553276941719
2015-11-29,113.74502281563066
2015-11-30,114.76050148911888
2015-12-01,109.79331905390855
2015-12-02,115.51539699035902
2015-12-03,111.79146276221283
2015-12-04,112.35528196084812
2015-12-05,111.77978737476678
2015-12-06,113.21915319912692
2015-12-07,113.75925102346976
2015-12-08,112.38884575975928
2015-12-09,109.66254404094522
2015-12-10,108.25272575712577
2015-12-11,112.46172898049919
2015-12-12,114.82308498824165
2015-12-13,108.6773347424884
2015-12-14,111.58270266687556
2015-12-15,114.48447029853799
2015-12-16,111.6211481568776
2015-12-17,109.87252940237644
2015-12-18,111.00804200072393
2015-12-19,110.71611739357427
2015-12-20,111.29276534576933
2015-12-21,114.08370661682794
2015-12-22,110.87676772324401
2015-12-23,112.66458047702041
2015-12-24,111.89000093027384
2015-12-25,111.6024513198286
2015-12-26,113.49304615378158
2015-12-27,114.37053654626686
2015-12-28,113.2374889256145
2015-12-29,111.66627439004323
2015-12-30,115.00318156383146
2015-12-31,111.09113015976142
2016-01-01,113.26322571374722
2016-01-02,117.86095780848447
2016-01-03,119.00755860891061
2016-01-04,115.25488988674455
2016-01-05,112.07407860206493
2016-01-06,115.59074635899617
2016-01-07,114.79812801959186
2016-01-08,115.95024949897049
2016-01-09,111.15320164855584
2016-01-10,113.14778699438897
2016-01-11,117.7853452452324
2016-01-12,114.03479053701747
2016-01-13,116.79395324216006
2016-01-14,116.19193493604489
2016-01-15,115.95943011032399
2016-01-16,116.01502542839489
2016-01-17,113.34586449058072
2016-01-18,119.53074770449953
2016-01-19,116.45798066777425
2016-01-20,115.27131617777782
2016-01-21,115.44436420883108
2016-01-22,118.02407449322656
2016-01-23,117.5831351245351
2016-01-24,119.91120833087572
2016-01-25,115.85256135711454
2016-01-26,117.38500641570778
2016-01-27,119.57004223700062
2016-01-28,120.55445321016151
2016-01-29,117.21352443972233
2016-01-30,126.66792323405211
2016-01-31,118.25366572205034
2016-02-01,120.58353770690857
2016-02-02,121.45307525060215
2016-02-03,123.69448052303564
2016-02-04,120.14305124168874
2016-02-05,115.98582310008307
2016-02-06,121.54375849311674
2016-02-07,122.07043285431858
2016-02-08,120.11249545415612
2016-02-09,122.17562909975395
2016-02-10,122.05844234546343
2016-02-11,119.20916489430242
2016-02-12,124.09479716565518
2016-02-13,121.00664537666593
2016-02-14,120.83195526901996
2016-02-15,119.17904863281252
2016-02-16,122.6473716528948
2016-02-17,122.72923992433864
2016-02-18,124.62017543671938
2016-02-19,124.45373772813733
2016-02-20,122.66817521445735
2016-02-21,122.54880129716837
2016-02-22,123.42532754795006
2016-02-23,123.77652285967991
2016-02-24,124.52745846873611
2016-02-25,126.41942212226665
2016-02-26,122.80534716482794
2016-02-27,125.6554325122986
2016-02-28,122.68226879885034
2016-02-29,122.67959492518946
2016-03-01,126.59674435469275
2016-03-02,124.80243573407503
2016-03-03,124.52117731684645
2016-03-04,124.72532077516391
2016-03-05,122.86020011157021
2016-03-06,123.85614103844861
2016-03-07,125.49897417752545
2016-03-08,124.76122607152351
2016-03-09,126.20400887159583
2016-03-10,127.9484010489189
2016-03-11,125.16862067288363
2016-03-12,121.6300340056936
2016-03-13,120.84783568251531
2016-03-14,125.48053128221586
2016-03-15,124.23685102218393
2016-03-16,124.90037407197327
2016-03-17,125.09830027730216
2016-03-18,127.52789659964468
2016-03-19,130.30473889917263
2016-03-20,125.69699380043735
2016-03-21,125.53298508336391
2016-03-22,127.68744649444344
2016-03-23,125.95437100432753
2016-03-24,127.38301980750569
2016-03-25,128.37268894699713
2016-03-26,127.05187232808112
2016-03-27,122.07244831781445
2016-03-28,127.55833429548453
2016-03-29,122.45400215445484
2016-03-30,129.17956991853225
2016-03-31,127.96371429463242
2016-04-01,126.35193263981081
2016-04-02,128.50527165141426
2016-04-03,128.78939355168512
2016-04-04,125.30263661907776
2016-04-05,131.20490459818768
2016-04-06,125.36255099685688
2016-04-07,125.49909461573966
2016-04-08,125.07850513211358
2016-04-09,125.60436832862479
2016-04-10,131.31622843475623
2016-04-11,129.7257547500146
2016-04-12,128.2334492115083
2016-04-13,128.1004805409171
2016-04-14,129.97526981570437
2016-04-15,127.49458798066253
2016-04-16,129.42166289146417
2016-04-17,127.82873141577193
2016-04-18,129.1099353748059
2016-04-19,125.96253363999844
2016-04-20,125.17801553624534
2016-04-21,126.57542981125353
2016-04-22,127.31066281281275
2016-04-23,125.17310988921379
2016-04-24,126.98273109486419
2016-04-25,128.20358617713185
2016-04-26,128.26188035670626
2016-04-27,124.94106608683745
2016-04-28,126.44338391055558
2016-04-29,128.44157066061325
2016-04-30,127.33228679613178
2016-05-01,124.81441333619338
2016-05-02,124.70420475716459
2016-05-03,128.933912494091
2016-05-04,123.23486984271916
2016-05-05,125.67175990390174
2016-05-06,122.57636019507044
2016-05-07,128.16491385531427
2016-05-08,124.9006551181988
2016-05-09,129.97634565797588
2016-05-10,127.3352477729828
2016-05-11,126.94089052681764
2016-05-12,123.51266806433152
2016-05-13,123.07914282839732
2016-05-14,122.75211064545819
2016-05-15,124.69958319945147
2016-05-16,127.10269083514453
2016-05-17,125.69733049748427
2016-05-18,125.34118807694608
2016-05-19,128.21485264944013
2016-05-20,124.48505270788411
2016-05-21,122.91400902054274
2016-05-22,122.24046103294741
2016-05-23,121.34805976789696
2016-05-24,122.11552459708116
2016-05-25,124.73868652152429
2016-05-26,122.06283921111168
2016-05-27,122.99610742970945
2016-05-28,119.63884724245062
2016-05-29,124.28130384560659
2016-05-30,120.70677525172007
2016-05-31,120.79658656771531
2016-06-01,122.26003396921256
2016-06-02,123.91349420857001
2016-06-03,121.09004226959703
2016-06-04,122.69010391702403
2016-06-05,120.48210188022159
2016-06-06,123.51414930914139
2016-06-07,125.37593284945045
2016-06-08,129.74229125431984
2016-06-09,122.72480865808338
2016-06-10,123.58797884723775
2016-06-11,121.23721033327935
2016-06-12,120.33549982639879
2016-06-13,120.67313654149117
2016-06-14,122.12378780604091
2016-06-15,126.59873010832696
2016-06-16,124.10980915606396
2016-06-17,119.17172891309907
2016-06-18,122.00136894310712
2016-06-19,124.57085101392407
2016-06-20,123.50030926732671
2016-06-21,123.8092137020481
2016-06-22,119.40993162326471
2016-06-23,121.1449341658494
2016-06-24,120.94792011411583
2016-06-25,123.57770659954014
2016-06-26,121.95577198164511
2016-06-27,121.22867069528338
2016-06-28,121.90707133918738
2016-06-29,124.8852899945359
2016-06-30,125.45179337195323
2016-07-01,123.86768859247887
2016-07-02,120.69747102520506
2016-07-03,123.29640314028568
2016-07-04,123.774925535077
2016-07-05,122.8399530807736
2016-07-06,119.90600723926573
2016-07-07,122.46111930708693
2016-07-08,123.17407812901281
2016-07-09,122.53271919435716
2016-07-10,122.6148710797133
2016-07-11,124.04672319733969
2016-07-12,118.12950503971355
2016-07-13,123.60406915916074
2016-07-14,125.61963052871002
2016-07-15,123.53211516246657
2016-07-16,120.71857287229851
2016-07-17,122.58629698719592
2016-07-18,121.33105126399032
2016-07-19,123.97948245444711
2016-07-20,123.52597170215876
2016-07-21,127.56936187714496
2016-07-22,125.92732292459543
2016-07-23,128.95608605782846
2016-07-24,123.57497547353817
2016-07-25,126.26580545055185
2016-07-26,122.58007377775603
2016-07-27,122.10367413341848
2016-07-28,127.34271147303156
2016-07-29,124.33115700802881
2016-07-30,128.71235403824687
2016-07-31,126.84390392117605
2016-08-01,125.81082873796497
2016-08-02,123.62405071725216
2016-08-03,125.34249846440534
2016-08-04,124.39560595920737
2016-08-05,124.04695399114105
2016-08-06,125.38840386562815
2016-08-07,129.77189490769206
2016-08-08,127.56581666668788
2016-08-09,126.19390712986416
2016-08-10,125.40665010886251
2016-08-11,127.39101062765893
2016-08-12,125.96256954030797
2016-08-13,128.53301211508918
2016-08-14,129.65047787741892
2016-08-15,130.68264729060314
2016-08-16,129.72382508574097
2016-08-17,131.72103137997414
2016-08-18,127.78249873019104
2016-08-19,126.50344423260184
2016-08-20,131.19232411928903
2016-08-21,130.17927571210387
2016-08-22,128.4020809179826
2016-08-23,126.63009361491135
2016-08-24,130.01705222872442
2016-08-25,129.83004066276683
2016-08-26,131.2497723591181
2016-08-27,132.84396727488962
2016-08-28,133.1852324941582
2016-08-29,133.60557023150793
2016-08-30,133.40473212771474
2016-08-31,134.18343516172544
2016-09-01,131.3194043621617
2016-09-02,131.89934223826245
2016-09-03,134.21395871914956
2016-09-04,131.10130242871435
2016-09-05,133.14258545099352
2016-09-06,133.87107303264173
2016-09-07,132.6509622316805
2016-09-08,137.52812949650618
2016-09-09,132.93844746483458
2016-09-10,132.54709722934675
2016-09-11,136.84207477316005
2016-09-12,133.58749230068955
2016-09-13,131.9826864098497
2016-09-14,131.76325217864218
2016-09-15,133.1925497830804
2016-09-16,133.65542122344755
2016-09-17,139.41948554905088
2016-09-18,134.62229446472767
2016-09-19,133.93329639265076
2016-09-20,133.1948226306364
2016-09-21,139.1256997127916
2016-09-22,135.7074124130973
2016-09-23,137.9391677645273
2016-09-24,134.11133292977183
2016-09-25,135.25550981207897
2016-09-26,138.0249498668963
2016-09-27,140.6614915548787
2016-09-28,135.59600058675113
2016-09-29,137.7287697623701
2016-09-30,134.19325758990948
2016-10-01,136.97964453061263
2016-10-02,139.37224002329447
2016-10-03,134.12102412699704
2016-10-04,137.94567294995528
2016-10-05,138.42460563519901
2016-10-06,136.62996645954735
2016-10-07,139.93950417515208
2016-10-08,136.8414708624468
2016-10-09,135.7642200350033
2016-10-10,136.10835106408092
2016-10-11,137.06038136349167
2016-10-12,140.26839835424366
2016-10-13,136.9967625908364
2016-10-14,138.5757980459489
2016-10-15,137.4439224491158
2016-10-16,141.18380641641428
2016-10-17,139.44976783923914
2016-10-18,136.77789487131673
2016-10-19,139.6963455406152
2016-10-20,137.81375348556537
2016-10-21,135.55923770889206
2016-10-22,132.96412539777108
2016-10-23,136.23429107899156
2016-10-24,137.38152830092548
2016-10-25,140.97198878582827
2016-10-26,139.01095187342463
2016-10-27,136.2998266819967
2016-10-28,137.95250409825118
2016-10-29,139.26411993969012
2016-10-30,137.5372529865337
2016-10-31,135.60298127608658
2016-11-01,140.11366910468195
2016-11-02,136.1015007024287
2016-11-03,138.7250270952339
2016-11-04,137.62708061128725
2016-11-05,138.2004508949714
2016-11-06,139.17177769994709
2016-11-07,137.53555004403128
2016-11-08,135.49060305336144
2016-11-09,138.46836481106155
2016-11-10,136.06909417345136
2016-11-11,136.88614126192468
2016-11-12,134.7229161896283
2016-11-13,133.7632040271517
2016-11-14,136.42872959255538
2016-11-15,135.11773970948124
2016-11-16,138.1731179275519
2016-11-17,134.8743687452952
2016-11-18,137.72321098952023
2016-11-19,135.47832614856966
2016-11-20,135.7836710120614
2016-11-21,135.78479435968592
2016-11-22,134.5402674393775
2016-11-23,136.28362287744534
2016-11-24,135.05017848323024
2016-11-25,134.49457788750257
2016-11-26,135.13291356402124
2016-11-27,135.61437344811893
2016-11-28,133.96217363524443
2016-11-29,134.60367645624603
2016-11-30,136.3916072509267
2016-12-01,132.42639085906313
2016-12-02,137.62709426128004
2016-12-03,136.92389655421812
2016-12-04,135.23263720694348
2016-12-05,135.37540091625655
2016-12-06,139.41280364116196
2016-12-07,137.94653630968264
2016-12-08,132.6219505187358
2016-12-09,135.10079492957135
2016-12-10,133.50092769027435
2016-12-11,132.8144206727747
2016-12-12,134.2199295267029
2016-12-13,133.49239876837564
2016-12-14,133.9457023973008
2016-12-15,133.4535194830258
2016-12-16,130.8332386381346
2016-12-17,134.91701206678235
2016-12-18,132.99375499518192
2016-12-19,134.42110998858368
2016-12-20,135.35964511014618
2016-12-21,134.30349239598627
2016-12-22,132.6811554430045
2016-12-23,133.2767147427398
2016-12-24,132.2471477342594
2016-12-25,132.41525881327067
2016-12-26,132.57279066910723
2016-12-27,134.18529551416327
2016-12-28,130.51146703780535
2016-12-29,130.27928750796596
2016-12-30,134.78706707107412
2016-12-31,130.56273036092597
2017-01-01,131.6321689741579
2017-01-02,128.88178302881911
2017-01-03,132.5330510541365
2017-01-04,129.84009917231486
2017-01-05,135.07592767816558
2017-01-06,131.0698278853763
2017-01-07,132.74661209176347
2017-01-08,133.5005146931683
2017-01-09,131.4051035555797
2017-01-10,133.0209971766875
2017-01-11,133.62728988741455
2017-01-12,136.08322384038465
2017-01-13,132.64844755990075
2017-01-14,129.99005443851982
2017-01-15,134.00319590902694
2017-01-16,135.06117882246528
2017-01-17,131.8881442505317
2017-01-18,130.2276945259941
2017-01-19,133.51469165883097
2017-01-20,130.62816651340276
2017-01-21,132.27752929750906
2017-01-22,131.01556185960038
2017-01-23,133.8138178291675
2017-01-24,132.02401120416778
2017-01-25,128.89899924690542
2017-01-26,131.65791166800864
2017-01-27,133.13383317676073
2017-01-28,133.34772370335816
2017-01-29,133.34670047035013
2017-01-30,134.61517308101472
2017-01-31,134.96136504171145
2017-02-01,135.29025497767083
2017-02-02,137.33467453490275
2017-02-03,129.5965921445506
2017-02-04,135.3949844809317
2017-02-05,130.9707422216356
2017-02-06,136.06321629355105
2017-02-07,133.69441167198676
2017-02-08,137.0974255611382
2017-02-09,133.49445426931095
2017-02-10,134.54931387777137
2017-02-11,135.6467410117396
2017-02-12,137.8834040595941
2017-02-13,134.1572463081847
2017-02-14,135.6484003770985
2017-02-15,136.06107500696788
2017-02-16,134.219661032684
2017-02-17,136.3671485311321
2017-02-18,135.4630042244093
2017-02-19,132.21260310831627
2017-02-20,138.83963427457772
2017-02-21,131.97352305978407
2017-02-22,136.13328646754837
2017-02-23,133.61058996746655
2017-02-24,139.89050666145087
2017-02-25,138.18310318032897
2017-02-26,136.56036768342824
2017-02-27,137.2932947028771
2017-02-28,137.43225056987816
2017-03-01,136.2764694874103
2017-03-02,140.4066055593981
2017-03-03,139.3582410375194
2017-03-04,140.5077509914971
2017-03-05,139.46992014432496
2017-03-06,137.1431310448775
2017-03-07,135.54877836128344
2017-03-08,139.80651772386753
2017-03-09,136.52288531570377
2017-03-10,143.3726368323668
2017-03-11,138.6911925668326
2017-03-12,138.50283425982727
2017-03-13,137.5983807131108
2017-03-14,141.55287056405137
2017-03-15,140.60004543423048
2017-03-16,139.33723769236337
2017-03-17,141.37053963261383
2017-03-18,140.20183263551127
2017-03-19,142.13145609170695
2017-03-20,137.51596235509305
2017-03-21,141.47835325064088
2017-03-22,146.14160376620993
2017-03-23,141.41886917070153
2017-03-24,142.44398883219057
2017-03-25,144.90320536639499
2017-03-26,140.50792158922653
2017-03-27,144.53648923735224
2017-03-28,143.39857922871576
2017-03-29,144.4448188001986
2017-03-30,141.09206290377446
2017-03-31,144.70834335705112
2017-04-01,143.76839487282635
2017-04-02,147.8619134362466
2017-04-03,143.7716280357466
2017-04-04,146.1228431008866
2017-04-05,145.66620714874327
2017-04-06,141.4531845369182
2017-04-07,144.48710850701096
2017-04-08,144.27632567963659
2017-04-09,142.5291428206608
2017-04-10,146.62905931454875
2017-04-11,142.17957803903795
2017-04-12,143.3068321094953
2017-04-13,147.08944330719976
2017-04-14,144.07367391738094
2017-04-15,142.98664807029897
2017-04-16,142.72040072603423
2017-04-17,146.62377021363667
2017-04-18,145.84841796621046
2017-04-19,145.97358201852634
2017-04-20,147.2350527594047
2017-04-21,142.85899515825767
2017-04-22,147.03052740958134
2017-04-23,148.5314698867002
2017-04-24,146.63385647057504
2017-04-25,144.72501515193863
2017-04-26,146.87853132055258
2017-04-27,145.2206802763172
2017-04-28,148.34481501772493
2017-04-29,150.1981544660351
2017-04-30,147.16238753427137
2017-05-01,146.34180789176193
2017-05-02,148.8439570173803
2017-05-03,143.50159603284598
2017-05-04,146.24209496226135
2017-05-05,148.4936255833523
2017-05-06,147.47325490805758
2017-05-07,147.434986609838
2017-05-08,148.58351940717012
2017-05-09,147.89537149021604
2017-05-10,149.37807431846156
2017-05-11,151.34643560015542
2017-05-12,148.5691792941484
2017-05-13,144.95307949321943
2017-05-14,147.30198399737444
2017-05-15,145.06961604179963
2017-05-16,151.35219431240927
2017-05-17,147.22574820713382
2017-05-18,143.25085357676898
2017-05-19,149.3086675566301
2017-05-20,145.00574429505542
2017-05-21,145.06921616190814
2017-05-22,151.04056531767444
2017-05-23,144.72288715201253
2017-05-24,148.7630914387853
2017-05-25,144.499338309967
2017-05-26,146.47086272963284
2017-05-27,147.82381463492857
2017-05-28,150.10649859803206
2017-05-29,148.86926832787168
2017-05-30,146.88902607000887
2017-05-31,146.74719168744596
2017-06-01,148.35806739359555
2017-06-02,144.25741196620257
2017-06-03,147.92563015380878
2017-06-04,144.35409065571827
2017-06-05,144.2089994215861
2017-06-06,140.69270963775344
2017-06-07,149.2559115150262
2017-06-08,144.0836301402331
2017-06-09,147.85600938941795
2017-06-10,146.1050691583158
2017-06-11,145.5107774794216
2017-06-12,151.03228898452676
2017-06-13,147.3012855985943
2017-06-14,149.8819232284139
2017-06-15,143.49607735144434
2017-06-16,146.32460128804576
2017-06-17,143.97384210265332
2017-06-18,142.28907886301883
2017-06-19,144.2067118526263
2017-06-20,145.1882230949231
2017-06-21,141.9730080586238
2017-06-22,143.96431647734323
2017-06-23,145.20075944644432
2017-06-24,140.9123738699632
2017-06-25,143.28575669333665
2017-06-26,143.39836824071045
2017-06-27,144.04227594242494
2017-06-28,142.20498934005403
2017-06-29,146.52182553803084
2017-06-30,142.916887414349
2017-07-01,142.67898252928237
2017-07-02,140.59856340137694
2017-07-03,141.98392842322056
2017-07-04,142.40724359808732
2017-07-05,140.68322713407412
2017-07-06,139.28995422045622
2017-07-07,143.62637423243268
2017-07-08,140.9052979155677
2017-07-09,139.18499061394627
2017-07-10,142.77102236195776
2017-07-11,141.65944499692705
2017-07-12,145.55922743278055
2017-07-13,144.44971872960724
2017-07-14,141.63890883805172
2017-07-15,141.59458815366216
2017-07-16,144.7865958662107
2017-07-17,143.772943806415
2017-07-18,143.67774750213104
2017-07-19,143.2360269019121
2017-07-20,144.73876351472535
2017-07-21,143.4727182615487
